truth_class,Predicted_class
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing poker
playing trumpet,playing saxophone
playing trumpet,playing trombone
playing trumpet,playing trumpet
playing trumpet,playing piano
playing trumpet,playing trumpet
playing trumpet,singing
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing trombone
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,tossing coin
playing trumpet,playing trumpet
playing trumpet,playing trumpet
playing trumpet,playing trumpet
opening present,opening present
opening present,opening present
opening present,opening present
opening present,opening present
opening present,reading book
opening present,carrying baby
opening present,opening present
opening present,opening present
opening present,playing monopoly
opening present,opening present
opening present,opening present
opening present,opening present
opening present,unboxing
opening present,opening present
opening present,opening present
opening present,opening present
opening present,wrapping present
opening present,eating chips
opening present,opening present
opening present,opening present
opening present,opening present
opening present,opening present
opening present,throwing ball
opening present,opening present
opening present,high kick
opening present,opening present
opening present,eating cake
opening present,opening present
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,watering plants
arranging flowers,arranging flowers
arranging flowers,sign language interpreting
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,folding napkins
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
arranging flowers,arranging flowers
sword fighting,sword fighting
sword fighting,catching fish
sword fighting,tai chi
sword fighting,catching or throwing frisbee
sword fighting,front raises
sword fighting,sword fighting
sword fighting,sign language interpreting
sword fighting,sword fighting
sword fighting,sword fighting
sword fighting,blowing nose
sword fighting,sword fighting
sword fighting,sword fighting
sword fighting,climbing tree
sword fighting,sword fighting
sword fighting,sword fighting
sword fighting,sword fighting
sword fighting,archery
sword fighting,flipping pancake
sword fighting,sword fighting
sword fighting,sword fighting
sword fighting,catching or throwing frisbee
sword fighting,sword fighting
sword fighting,hitting baseball
sword fighting,sword fighting
sword fighting,blowing leaves
sword fighting,sword fighting
sword fighting,sword fighting
sword fighting,archery
sword fighting,tai chi
sword fighting,tai chi
high kick,side kick
high kick,high kick
high kick,side kick
high kick,playing cricket
high kick,dunking basketball
high kick,side kick
high kick,faceplanting
high kick,high kick
high kick,high kick
high kick,high kick
high kick,high kick
high kick,high kick
high kick,high kick
high kick,high kick
high kick,kicking field goal
high kick,somersaulting
high kick,jogging
high kick,high kick
high kick,punching person (boxing)
high kick,climbing a rope
high kick,high kick
high kick,side kick
high kick,high kick
high kick,catching or throwing softball
high kick,high kick
high kick,high kick
high kick,high kick
high kick,washing dishes
high kick,high kick
high kick,side kick
high kick,side kick
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,bending metal
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,playing piano
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,slapping
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
washing dishes,washing dishes
cooking egg,kissing
cooking egg,cooking egg
cooking egg,baking cookies
cooking egg,cooking egg
cooking egg,cooking egg
cooking egg,crying
cooking egg,cooking egg
cooking egg,scrambling eggs
cooking egg,cooking egg
cooking egg,frying vegetables
cooking egg,cooking on campfire
cooking egg,cooking egg
cooking egg,shaving head
cooking egg,cooking egg
cooking egg,cooking egg
cooking egg,doing laundry
cooking egg,cooking egg
cooking egg,using remote controller (not gaming)
cooking egg,making tea
cooking egg,cooking egg
cooking egg,cooking egg
cooking egg,cooking chicken
cooking egg,cooking egg
cooking egg,washing dishes
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,unloading truck
climbing ladder,climbing ladder
climbing ladder,catching or throwing frisbee
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,extinguishing fire
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,building shed
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,jumping into pool
climbing ladder,faceplanting
climbing ladder,climbing ladder
climbing ladder,dunking basketball
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,climbing ladder
climbing ladder,rock climbing
eating ice cream,eating ice cream
eating ice cream,yoga
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,eating spaghetti
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,diving cliff
eating ice cream,eating ice cream
eating ice cream,eating cake
eating ice cream,eating ice cream
eating ice cream,making pizza
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,dining
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,hoverboarding
eating ice cream,eating ice cream
eating ice cream,eating ice cream
eating ice cream,eating ice cream
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding goats
feeding birds,feeding goats
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,finger snapping
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding birds
feeding birds,feeding fish
feeding birds,feeding birds
feeding birds,archery
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,dancing macarena
throwing discus,javelin throw
throwing discus,hammer throw
throwing discus,throwing discus
throwing discus,hammer throw
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,throwing discus
throwing discus,hammer throw
clapping,clapping
clapping,decorating the christmas tree
clapping,arm wrestling
clapping,swing dancing
clapping,clapping
clapping,clapping
clapping,bending back
clapping,slapping
clapping,finger snapping
clapping,clapping
clapping,finger snapping
clapping,playing recorder
clapping,eating spaghetti
clapping,tai chi
clapping,clapping
clapping,applauding
clapping,dunking basketball
clapping,shaking head
clapping,washing feet
clapping,stomping grapes
clapping,high kick
clapping,clapping
clapping,shaking head
clapping,clapping
clapping,fixing hair
peeling potatoes,sharpening pencil
peeling potatoes,peeling potatoes
peeling potatoes,peeling potatoes
peeling potatoes,peeling potatoes
